jogo,jogo_original_fonte,espn_event_id,event_id,period,clock,type_text,team,team_espn,player,participants_json,text,scoring_play,shootout,penalty,own_goal,yellow_card,red_card,substitution,source_url,collected_at,source_file,source_collected_at,temporal_status
92,92,760505,49724495.0,2.0,84',End Delay,México,Mexico,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122434+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122434+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724586.0,2.0,90',Substitution,Inglaterra,England,Morgan Rogers,"[""Morgan Rogers"", ""Harry Kane""]","Substitution, England. Morgan Rogers replaces Harry Kane.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122477+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122477+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724695.0,2.0,90'+8',Yellow Card,México,Mexico,Johan Vásquez,"[""Johan Vásquez""]",Johan Vásquez (Mexico) is shown the yellow card.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122550+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122550+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724696.0,2.0,90'+8',Yellow Card,Inglaterra,England,Jordan Henderson,"[""Jordan Henderson""]",Jordan Henderson (England) is shown the yellow card.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122596+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122596+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724756.0,2.0,90'+13',End Regular Time,,,,[],"Second Half ends, Mexico 2, England 3.",False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.122642+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.122642+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,49724789.0,2.0,70',Start Delay,Inglaterra,England,,[],Delay in match because of an injury Nico O'Reilly (England).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.121812+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.121812+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,,,36',,Inglaterra,England,Jude Bellingham,"[""Jude Bellingham"", ""Bukayo Saka""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120402+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120402+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,,,38',,Inglaterra,England,Jude Bellingham,"[""Jude Bellingham"", ""Harry Kane""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120457+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120457+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,,,42',,México,Mexico,Julián Quiñones,"[""Julián Quiñones""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120482+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120482+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,,,54',,Inglaterra,England,Jarell Quansah,"[""Jarell Quansah""]",,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120511+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120511+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,,,60',,Inglaterra,England,Harry Kane,"[""Harry Kane""]",,True,False,True,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120530+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120530+00:00,POST_MATCH_BACKFILLED_FACT
92,92,760505,,,69',,México,Mexico,Raúl Jiménez,"[""Raúl Jiménez""]",,True,False,True,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760505,2026-07-20T17:29:14.120550+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760505__40e882ee37eedaba.json,2026-07-20T17:29:14.120550+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49724830.0,1.0,"{'value': 0.0, 'displayValue': ''}",Kickoff,,,,[],First Half begins.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882643+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882643+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725191.0,1.0,23',Start Delay,Espanha,Spain,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882692+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882692+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725192.0,1.0,23',Start Delay,Portugal,Portugal,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882737+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882737+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725194.0,1.0,26',End Delay,Portugal,Portugal,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882817+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882817+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725195.0,1.0,26',End Delay,Espanha,Spain,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882778+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882778+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725397.0,1.0,37',Start Delay,Espanha,Spain,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882906+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882906+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725398.0,1.0,37',Start Delay,Portugal,Portugal,,[],Delay in match because of an injury João Félix (Portugal).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882866+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882866+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725399.0,1.0,38',End Delay,Portugal,Portugal,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882945+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882945+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725400.0,1.0,38',End Delay,Espanha,Spain,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.882982+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.882982+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725558.0,1.0,45'+7',Halftime,,,,[],"First Half ends, Portugal 0, Spain 0.",False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883014+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883014+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725566.0,2.0,45',Start 2nd Half,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883057+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883057+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725696.0,2.0,54',Start Delay,Espanha,Spain,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883137+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883137+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725698.0,2.0,54',Start Delay,Portugal,Portugal,,[],Delay in match because of an injury Nuno Mendes (Portugal).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883098+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883098+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725699.0,2.0,55',End Delay,Espanha,Spain,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883215+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883215+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725700.0,2.0,55',End Delay,Portugal,Portugal,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883176+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883176+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725701.0,2.0,56',Substitution,Portugal,Portugal,Nélson Semedo,"[""Nélson Semedo"", ""Nuno Mendes""]","Substitution, Portugal. Nélson Semedo replaces Nuno Mendes because of an injury.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883260+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883260+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725924.0,2.0,68',Start Delay,Portugal,Portugal,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883342+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883342+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725925.0,2.0,68',Start Delay,Espanha,Spain,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883302+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883302+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725928.0,2.0,71',End Delay,Espanha,Spain,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883379+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883379+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725929.0,2.0,71',Substitution,Portugal,Portugal,Diogo Dalot,"[""Diogo Dalot"", ""João Cancelo""]","Substitution, Portugal. Diogo Dalot replaces João Cancelo.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883474+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883474+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725930.0,2.0,71',Substitution,Portugal,Portugal,Rafael Leão,"[""Rafael Leão"", ""João Félix""]","Substitution, Portugal. Rafael Leão replaces João Félix.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883516+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883516+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725931.0,2.0,71',End Delay,Portugal,Portugal,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883418+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883418+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49725969.0,2.0,75',Substitution,Espanha,Spain,Ferran Torres,"[""Ferran Torres"", ""Álex Baena""]","Substitution, Spain. Ferran Torres replaces Álex Baena.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883557+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883557+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726101.0,2.0,83',Substitution,Portugal,Portugal,Francisco Conceição,"[""Francisco Conceição"", ""Pedro Neto""]","Substitution, Portugal. Francisco Conceição replaces Pedro Neto.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883598+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883598+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726103.0,2.0,83',Substitution,Portugal,Portugal,Bernardo Silva,"[""Bernardo Silva"", ""Vitinha""]","Substitution, Portugal. Bernardo Silva replaces Vitinha.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883638+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883638+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726131.0,2.0,85',Substitution,Espanha,Spain,Fabián Ruiz,"[""Fabián Ruiz"", ""Pedri""]","Substitution, Spain. Fabián Ruiz replaces Pedri.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883677+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883677+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726132.0,2.0,85',Substitution,Espanha,Spain,Mikel Merino,"[""Mikel Merino"", ""Dani Olmo""]","Substitution, Spain. Mikel Merino replaces Dani Olmo.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883718+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883718+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726186.0,2.0,89',Yellow Card,Portugal,Portugal,Bernardo Silva,"[""Bernardo Silva""]",Bernardo Silva (Portugal) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883761+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883761+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726216.0,2.0,90'+1',Goal,Espanha,Spain,Mikel Merino,"[""Mikel Merino"", ""Ferran Torres""]","Goal! Portugal 0, Spain 1. Mikel Merino (Spain) left footed shot from the centre of the box to the bottom left corner. Assisted by Ferran Torres with a through ball.",True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883795+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883795+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726254.0,2.0,90'+4',Yellow Card,Portugal,Portugal,Renato Veiga,"[""Renato Veiga""]",Renato Veiga (Portugal) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883845+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883845+00:00,POST_MATCH_BACKFILLED_FACT
93,93,760506,49726300.0,2.0,90'+7',Substitution,Espanha,Spain,Borja Iglesias,"[""Borja Iglesias"", ""Mikel Oyarzabal""]","Substitution, Spain. Borja Iglesias replaces Mikel Oyarzabal.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760506,2026-07-20T17:29:17.883888+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760506__adcc4d1ca185e129.json,2026-07-20T17:29:17.883888+00:00,POST_MATCH_BACKFILLED_FACT
