Grupo,Seleção,Código,Nº,Posição,Jogador,Primeiro(s) nome(s),Sobrenome(s),Nome na camisa,Data nasc.,Idade em 26/06/2026,Clube,País do clube,Altura (cm),Caps seleção,Gols seleção,Gols/cap seleção,Faixa experiência,Faixa etária,Score liga/clube,Índice proxy 0-10,Status desempenho/proxy,Observação desempenho,Técnico,Nacionalidade técnico,Estilo técnico,Sistema base,Encaixe tático provável,Fonte convocação
B,Switzerland,SUI,21,GK,KELLER Marvin,Marvin,KELLER,KELLER,03/07/2002,23,BSC Young Boys (SUI),SUI,189,1,0,0,Aposta/estreante,Emergente,7.5,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,22,MF,RIEDER Fabian,Fabian,RIEDER,RIEDER,16/02/2002,24,FC Augsburg (GER),GER,181,30,1,0.033,Rodagem média,Pico físico/técnico,9,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Meio-campista versátil,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,23,FW,AMDOUNI Zeki,Mohamed Zeki,AMDOUNI,AMDOUNI,04/12/2000,25,Burnley FC (ENG),ENG,183,30,11,0.367,Rodagem média,Pico físico/técnico,9,7.6,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,24,DF,AMENDA Aurele,Aurèle Florian,AMENDA,AMENDA,31/07/2003,22,Eintracht Frankfurt (GER),GER,194,7,0,0,Pouca rodagem,Emergente,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,25,DF,JAQUEZ Luca,Luca Antony,JAQUEZ,JAQUEZ,02/06/2003,23,VfB Stuttgart (GER),GER,187,5,0,0,Pouca rodagem,Emergente,9,3.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Defensor equilibrado,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
B,Switzerland,SUI,26,FW,ITTEN Cedric,Cedric Jan,ITTEN,ITTEN,27/12/1996,29,Fortuna Düsseldorf (GER),GER,190,17,5,0.294,Rodagem média,Pico físico/técnico,9,6.6,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",YAKIN Murat,Switzerland,"sistema flexível, bloco médio e eficiência",3-4-2-1 / 4-2-3-1,Atacante de mobilidade e decisão,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,1,GK,CHAMAKH Mouhib,Abdelmouhib,CHAMAKH,CHAMAKH,25/08/2001,24,Club Africain (TUN),TUN,189,4,0,0,Aposta/estreante,Pico físico/técnico,5.5,4.2,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,2,DF,ABDI Ali,Ali,ELABDI,ABDI,20/12/1993,32,OGC Nice (FRA),FRA,177,49,7,0.143,Experiente,Experiente,9,8.1,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,3,DF,TALBI Montassar,Montassar Omar,TALBI,TALBI,26/05/1998,28,FC Lorient (FRA),FRA,190,67,4,0.06,Experiente,Pico físico/técnico,9,8.5,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,4,DF,REKIK Omar,Omar,REKIK,REKIK,20/12/2001,24,NK Maribor (SVN),SVN,188,8,1,0.125,Pouca rodagem,Pico físico/técnico,6.5,6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,5,DF,AROUS Adam,Adam,AROUS,AROUS,17/07/2004,21,Kasımpaşa SK (TUR),TUR,188,2,0,0,Aposta/estreante,Emergente,7.5,3.2,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,6,DF,BRONN Dylan,Dylan Daniel Mahmoud,BRONN,BRONN,19/06/1995,31,Servette FC (SUI),SUI,186,53,2,0.038,Experiente,Experiente,7.5,6.6,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,7,FW,ACHOURI Elias,Mohamed Elyes,ACHOURI,ACHOURI,10/02/1999,27,FC København (DEN),DEN,187,33,5,0.152,Rodagem média,Pico físico/técnico,7.5,5.9,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,8,FW,SAAD Elias,Elias,SAAD,SAAD,27/12/1999,26,Hannover 96 (GER),GER,185,17,3,0.176,Rodagem média,Pico físico/técnico,9,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,9,FW,MASTOURI Hazem,Hazem,MASTOURI,MASTOURI,18/06/1997,29,FC Dynamo Makhachkala (RUS),RUS,191,20,5,0.25,Rodagem média,Pico físico/técnico,5.5,5.5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,10,MF,MEJBRI Hannibal,Hannibal,MEJBRI,HANNIBAL,21/01/2003,23,Burnley FC (ENG),ENG,177,48,1,0.021,Experiente,Emergente,9,5.9,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,11,MF,GHARBI Ismael,Ismael Seifallah,GHARBI,GHARBI,10/04/2004,22,FC Augsburg (GER),GER,180,20,2,0.1,Rodagem média,Emergente,9,6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,12,DF,BEN OUANES Mortadha,Ahmed Mortadha,BEN OUANES,BEN OUANES,02/07/1994,31,Kasımpaşa SK (TUR),TUR,188,19,0,0,Rodagem média,Experiente,7.5,3.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,13,MF,KHEDIRA Rani,Rani,KHEDIRA,KHEDIRA,27/01/1994,32,1. FC Union Berlin (GER),GER,188,6,0,0,Pouca rodagem,Experiente,9,3.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,14,MF,AYARI Khalil,Khalil,AYARI,AYARI,02/02/2005,21,Paris Saint-Germain (FRA),FRA,174,4,0,0,Aposta/estreante,Emergente,9,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,15,MF,HADJ MAHMOUD Mohamed,Mohamed,BELHADJ MAHMOUD,HADJ MAHMOUD,24/04/2000,26,FC Lugano (SUI),SUI,179,11,0,0,Pouca rodagem,Pico físico/técnico,7.5,3.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,16,GK,DAHMEN Aymen,Aymen,DAHMEN,DAHMEN,28/01/1997,29,CS Sfaxien (TUN),TUN,188,39,0,0,Rodagem média,Pico físico/técnico,5.5,6.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,17,MF,SKHIRI Ellyes,Ellyes Joris,SKHIRI,SKHIRI,10/05/1995,31,Eintracht Frankfurt (GER),GER,185,86,4,0.047,Muito experiente,Experiente,9,7.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,18,FW,ELLOUMI Rayan,Rayan,ELLOUMI,ELLOUMI,17/09/2007,18,Vancouver Whitecaps FC (CAN),CAN,180,4,0,0,Aposta/estreante,Jovem,5.5,2.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,19,FW,CHAOUAT Firas,Firas,CHAOUAT,CHAOUAT,08/05/1996,30,Club Africain (TUN),TUN,185,33,6,0.182,Rodagem média,Pico físico/técnico,5.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,20,DF,VALERY Yan,Yan,VALERY,VALERY,22/02/1999,27,BSC Young Boys (SUI),SUI,181,25,0,0,Rodagem média,Pico físico/técnico,7.5,4.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,21,DF,BEN HMIDA Mohamed Amine,Mohamed Amine,BEN HMIDA,BEN HMIDA,15/12/1995,30,Espérance De Tunisie (TUN),TUN,181,16,0,0,Rodagem média,Pico físico/técnico,5.5,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,22,GK,BEN HESSEN Sabri,Sabri,BEN HSAN,BEN HESSEN,13/06/1996,30,Étoile Du Sahel (TUN),TUN,189,1,0,0,Aposta/estreante,Pico físico/técnico,5.5,4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,23,DF,NEFFATI Moutaz,Moutaz,NEFFATI,NEFFATI,04/09/2004,21,IFK Norrköping FK (SWE),SWE,182,5,0,0,Pouca rodagem,Emergente,6.5,3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,24,DF,CHIKHAOUI Raed,Raed,CHIKHAOUI,CHIKHAOUI,09/06/2004,22,US Monastir (TUN),TUN,191,0,0,0,Aposta/estreante,Emergente,5.5,2.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,25,MF,SLIMANE Anis,Anis,BEN SLIMANE,SLIMANE,16/03/2001,25,Norwich City FC (ENG),ENG,188,43,4,0.093,Experiente,Pico físico/técnico,9,7.2,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Tunisia,TUN,26,MF,TOUNEKTI Sebastian,Sebastian,TOUNEKTI,TOUNEKTI,13/07/2002,23,Celtic FC (SCO),SCO,182,15,1,0.067,Rodagem média,Emergente,7.5,4.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",RENARD Herve,France,"bloco compacto, físico e contra-ataque",4-4-2 / 5-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,1,GK,GUNOK Mert,Fehmi Mert,GÜNOK,MERT,01/03/1989,37,Fenerbahçe SK (TUR),TUR,196,37,0,0,Rodagem média,Veterano,7.5,5.5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,Goleiro limpo na saída curta,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,2,DF,CELIK Zeki,Mehmet Zeki,ÇELIK,ZEKİ ÇELİK,17/02/1997,29,AS Roma (ITA),ITA,180,63,3,0.048,Experiente,Pico físico/técnico,9,8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,Defensor construtor e seguro no passe,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,3,DF,DEMIRAL Merih,Merih,DEMİRAL,DEMİRAL,05/03/1998,28,Al Ahli FC (KSA),KSA,190,65,6,0.092,Experiente,Pico físico/técnico,7.5,8.7,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,Defensor construtor e seguro no passe,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,4,DF,SOYUNCU Caglar,Çağlar,SÖYÜNCÜ,ÇAĞLAR,23/05/1996,30,Fenerbahçe SK (TUR),TUR,185,61,2,0.033,Experiente,Pico físico/técnico,7.5,7.1,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,Defensor construtor e seguro no passe,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,5,MF,OZCAN Salih,Salih,ÖZCAN,ÖZCAN,11/01/1998,28,Borussia Dortmund (GER),GER,182,32,1,0.031,Rodagem média,Pico físico/técnico,9,5.7,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,"Meia de controle, passe progressivo e ocupação racional",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,6,MF,KOKCU Orkun,Orkun,KÖKÇÜ,ORKUN KÖKÇÜ,29/12/2000,25,Beşiktaş JK (TUR),TUR,175,53,4,0.075,Experiente,Pico físico/técnico,7.5,7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,"Meia de controle, passe progressivo e ocupação racional",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,7,FW,AKTURKOGLU Kerem,Muhammed Kerem,AKTÜRKOĞLU,AKTÜRKOĞLU,21/10/1998,27,Fenerbahçe SK (TUR),TUR,172,54,15,0.278,Experiente,Pico físico/técnico,7.5,7.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,"Atacante móvel para tabelas, amplitude ou apoio entrelinhas",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,8,FW,GULER Arda,Arda,GÜLER,ARDA GÜLER,25/02/2005,21,Real Madrid C. F. (ESP),ESP,175,33,7,0.212,Rodagem média,Emergente,9,6.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,"Atacante móvel para tabelas, amplitude ou apoio entrelinhas",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,9,FW,GUL Deniz,Deniz Daniel,GÜL,DENİZ GÜL,02/07/2004,21,FC Porto (POR),POR,192,10,2,0.2,Pouca rodagem,Emergente,7.5,4.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,"Atacante móvel para tabelas, amplitude ou apoio entrelinhas",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
D,Türkiye,TUR,10,MF,CALHANOGLU Hakan,Hakan,ÇALHANOĞLU,ÇALHANOĞLU,08/02/1994,32,FC Internazionale Milano (ITA),ITA,178,108,22,0.204,Muito experiente,Experiente,9,9.4,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",MONTELLA Vincenzo,Italy,posse vertical e talento entrelinhas,4-2-3-1 / 4-3-3,"Meia de controle, passe progressivo e ocupação racional",https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
